model_label,model,model_name,endpoint,parsed_percent,seconds,reasoning_tokens,cost
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.118604699993739,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.2291463000001386,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.387225099999341,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,5.173988099995768,127,0.00422
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.420804399996996,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.38721980000264,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.382215199992061,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4520145999995293,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.728100700012874,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.8403429000027245,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.063801900003455,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.2702792000054615,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.9920583999919472,168,0.00545
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.2505409000004875,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.5335578999947757,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.932539400004316,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.160424700006843,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.339739700008067,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,2.7843656999903033,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6151618999865605,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.0708543000073405,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6746334999916144,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.840678599997773,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7716347000095993,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.9761432000086643,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.127740999989328,53,0.002
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,75,3.633880199995474,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.1298869000020204,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.458108899998479,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.4158105999958934,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.2818600999889895,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.76796069998818,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.325222900006338,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.3987932999880286,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8060658000031253,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6329342999961227,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0967173999961233,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.065591000005952,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.7123726999998325,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.2918337999872165,141,0.00464
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.3926497000065865,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.840083600007347,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,6.888902799997595,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.60727510000288,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.043770399992354,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.268817999996827,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0286443999939365,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,5.85168620001059,51,0.00194
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.630464000001666,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.1422007999935886,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4858634999982314,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.171313200000441,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.814719800007879,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.788092000002507,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4244333999959053,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8771358000085456,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.189144599993597,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.251545799997984,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.842507100009243,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.739402599996538,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.948859199997969,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.967269500004477,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.171128300004057,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.613129499994102,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,87,2.98446249999688,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6736306000093464,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.982672199999797,56,0.00209
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.8318657000054372,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.304299600000377,45,0.00176
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,86,5.3552658000116935,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.7390114000008907,48,0.00185
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.0726963999914005,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.104403999997885,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.133404000007431,135,0.00446
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.3187732999940636,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.869414399989182,52,0.00197
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.900672299991129,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.597350900003221,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0899313999980222,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4367827999958536,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.603351500001736,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.648231500003021,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.423259000002872,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.092486200010171,136,0.00449
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5645340999908512,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.276735399995232,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.087297700010822,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.229666100000031,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6285464000102365,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.566977100010263,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.148909499999718,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,87,2.861743100002059,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,87,6.483453799999552,213,0.0068
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0249605999997584,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.226805099999183,193,0.0062
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.058611300002667,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,15.758502099997713,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.16068840000662,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.794139300007373,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.938222299999325,146,0.00479
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.844696799991652,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.088923000002978,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.691315599993686,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.153914900001837,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.240142800001195,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.952622500000871,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5271917000063695,47,0.00182
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,86,3.7978412000084063,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.464799099994707,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.8607784999912838,46,0.00179
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.147944900003495,223,0.0071
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4566511000011815,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.250519499997608,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,6.221439699991606,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5280706999910763,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.970078500002273,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,86,4.534489900004701,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,7.233333700001822,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.554705100003048,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.457495499998913,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.510359400010202,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.7788079000019934,49,0.00188
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7566510000033304,144,0.00473
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6447358000004897,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.224293100007344,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.5016830999957165,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.954400999995414,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.2328971000097226,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.914002800011076,137,0.00452
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.425893299994641,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,6.288177900001756,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.100823100001435,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.141982700006338,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.869097299990244,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9626155000005383,164,0.00533
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.3842041000025347,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.429192100011278,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.265655099996366,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,6.31925250000495,192,0.00617
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.372333299994352,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,2.7806826000014553,55,0.00206
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7151835999975447,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.693650000001071,127,0.00422
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.905743800001801,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.1857804999890504,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4922705000062706,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.551376600007643,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4252287999988766,49,0.00188
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.242388900005608,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.3127362999948673,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.2595513999986,181,0.00584
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0356858000013744,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.4332393999939086,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.165955100004794,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.8878225999942515,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,6.555913499993039,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.730989400006365,50,0.00191
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.2105568000115454,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,87,3.81440579998889,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.323897599999327,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,6.111503800013452,195,0.00626
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.6149073999986285,56,0.00209
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.2340479000122286,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,86,8.11389059999783,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.804072400002042,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0253365999960806,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.154149599999073,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7280652999907034,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.1202476999897044,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.346072600004845,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.756319899999653,137,0.00452
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.913710499997251,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.759235899997293,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.268079599991324,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,9.355582700009109,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.521831500009284,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.141854900008184,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.88089129999571,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,87,4.395788800000446,136,0.00449
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.324144999991404,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.1435420000052545,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.980123500004993,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.261502000008477,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.7651058999908855,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.122708900002181,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.40054030000465,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.4842722000030335,150,0.00491
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4500646000087727,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.117860799990012,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.716868399991654,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.258078200000455,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.2054176999954507,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.599747100000968,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.379667699991842,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6030134999891743,56,0.00209
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.073509299996658,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.701894199999515,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.431814299998223,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,86,3.951489200000651,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.117352499990375,52,0.00197
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.105999999999767,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,8.067958100000396,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.210143099990091,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.109223499996006,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.4627015000005485,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.77249319999828,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.993597900000168,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.750527800002601,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0785766999906627,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.408165899993037,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.407870399998501,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.61877440000535,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.882603099991684,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.39025880000554,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.173992900003213,169,0.00548
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.378278500007582,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.039016899987473,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.5517216000007465,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.961017499997979,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9253518999903463,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,83,7.746703199998592,156,0.00509
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.0025794999965,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,5.3683578000054695,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.814357800001744,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.648317900006077,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6866624999966007,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7238992000056896,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.4107348999968963,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,6.44339270000637,242,0.00767
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.9493186000036076,54,0.00203
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.454217100006645,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.070558699997491,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,4.383266599994386,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.995250100007979,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.1279135000077076,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6006280000001425,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.707947400005651,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.583153899991885,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,5.241440600002534,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.752760799994576,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.959802400000626,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.2922786999988602,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.513482499998645,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.3907523000088986,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,2.618672800002969,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.0708335999952396,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.6244924000056926,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.026349499996286,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.3818428999948082,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.94257079999079,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.250012100004824,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4483077000040794,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.623206100004609,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,2.9144402999954764,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.2105046000069706,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4068132000102196,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.9931197999976575,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.770401799993124,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.68609469999501,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4482176000019535,58,0.00215
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9033264000026975,99,0.00338
